48 	 8829 	 0.0020555365034087823
538 	 156 	 3.631936737249632e-05
57 	 10736 	 0.0024995174878917983
174 	 59650 	 0.013887501690829522
41 	 7679 	 0.0017877975772653799
276 	 1077 	 0.0002507433247447342
88 	 6610 	 0.0015389167841807737
39 	 6932 	 0.0016138836835009262
53 	 11499 	 0.0026771564449765074
86 	 7180 	 0.0016716221649648948
179 	 43039 	 0.010020187515031212
100 	 7909 	 0.0018413453624940603
35 	 6634 	 0.0015445043791611577
45 	 7542 	 0.0017559017225856875
149 	 48831 	 0.011368660436963897
143 	 44350 	 0.010325409890834691
37 	 6667 	 0.0015521873222591857
84 	 8999 	 0.0020951153011865026
76 	 7372 	 0.0017163229248079671
49 	 9430 	 0.0021954591943758994
64 	 9011 	 0.0020979090986766947
55 	 10948 	 0.0025488745768851907
89 	 6747 	 0.0015708126388604658
109 	 8307 	 0.0019340063125854292
176 	 54132 	 0.012602820478256224
148 	 48689 	 0.011335600499996623
43 	 7669 	 0.0017854694126902197
54 	 11242 	 0.0026173226153948953
134 	 23339 	 0.005433703301965972
95 	 9153 	 0.002130969035643967
60 	 10414 	 0.0024245505885716456
141 	 34458 	 0.0080223894930864
36 	 6619 	 0.0015410121322984177
65 	 8577 	 0.0019968667561147497
139 	 29798 	 0.00693746480106183
38 	 6754 	 0.001572442354063078
169 	 84511 	 0.01967555164113485
191 	 16159 	 0.003762081137001077
155 	 59273 	 0.01379972988634599
101 	 8269 	 0.001925159287199821
78 	 7201 	 0.0016765113105727308
80 	 7561 	 0.0017603252352784917
47 	 8269 	 0.001925159287199821
27 	 527 	 0.00012269427311093308
144 	 48443 	 0.011278327651447687
127 	 15947 	 0.0037127240480076848
164 	 86348 	 0.020103235473591746
147 	 48904 	 0.011385656038362564
63 	 9502 	 0.0022122219793170514
94 	 9191 	 0.0021398160610295747
125 	 17650 	 0.004109210475157436
121 	 10261 	 0.0023889296705716973
173 	 62900 	 0.014644155177756529
51 	 10615 	 0.002471346696532362
61 	 10141 	 0.0023609916956697768
167 	 92626 	 0.021564857193877206
62 	 9870 	 0.0022978984356829403
108 	 8282 	 0.001928185901147529
140 	 30860 	 0.0071847158789438235
70 	 8078 	 0.0018806913438142647
90 	 7127 	 0.0016592828927165467
124 	 15409 	 0.0035874687938640755
28 	 609 	 0.00014178522262724526
168 	 89663 	 0.020875022030257293
42 	 7906 	 0.0018406469131215122
73 	 8432 	 0.0019631083697749293
197 	 11104 	 0.0025851939442576868
40 	 7298 	 0.001699094506951783
68 	 8202 	 0.001909560584546249
356 	 549 	 0.00012781623517628513
122 	 11302 	 0.0026312916028458553
698 	 45 	 1.0476740588220092e-05
126 	 17891 	 0.004165319241418793
99 	 7553 	 0.0017584627036183636
156 	 61234 	 0.01425628295953487
137 	 32096 	 0.007472477020433602
157 	 62356 	 0.014517503024867824
58 	 10672 	 0.002484617234610774
82 	 8313 	 0.0019354032113305252
92 	 7844 	 0.0018262122927555201
46 	 7804 	 0.00181689963445488
107 	 8413 	 0.0019586848570821254
106 	 8653 	 0.002014560806885966
104 	 8884 	 0.0020683414085721622
166 	 92766 	 0.021597451497929448
153 	 54985 	 0.012801412916517372
158 	 63619 	 0.014811550210710536
171 	 72338 	 0.016841476903792556
228 	 1884 	 0.0004386262059601479
97 	 7609 	 0.0017715004252392597
69 	 8166 	 0.0019011791920756729
159 	 65889 	 0.01534004356927186
374 	 681 	 0.0001585480075683974
91 	 7413 	 0.0017258683995661232
59 	 10558 	 0.0024580761584539496
165 	 90491 	 0.021067794057080542
112 	 8879 	 0.002067177326284582
146 	 49642 	 0.011557474584009374
170 	 78434 	 0.018260726028810105
96 	 8356 	 0.0019454143190037131
136 	 30734 	 0.007155381005296807
105 	 8815 	 0.002052277073003558
44 	 7470 	 0.0017391389376445355
142 	 39191 	 0.009124309786509636
180 	 39484 	 0.009192525008561825
161 	 72952 	 0.01698442620870738
132 	 17680 	 0.004116194968882917
98 	 7389 	 0.0017202808045857392
115 	 9649 	 0.0022464459985719037
400 	 484 	 0.000112683165437745
123 	 12940 	 0.0030126449602570667
130 	 13751 	 0.0032014591073025443
192 	 14851 	 0.0034575572105701464
72 	 8272 	 0.001925857736572369
177 	 52362 	 0.0121907353484529
117 	 8670 	 0.002018518686663738
145 	 50034 	 0.011648738635355647
302 	 1087 	 0.00025307148931989423
178 	 47911 	 0.011154469296049175
378 	 622 	 0.00014481183657495328
151 	 50897 	 0.011849659238191956
129 	 12676 	 0.002951181415472842
83 	 9102 	 0.0021190953963106506
71 	 8089 	 0.0018832523248469406
52 	 11201 	 0.002607777140636739
254 	 951 	 0.00022140845109771797
81 	 7786 	 0.001812708938219592
31 	 847 	 0.00019719553951605374
314 	 1058 	 0.0002463198120519302
172 	 65539 	 0.015258557809141258
103 	 8780 	 0.002044128496990498
50 	 10042 	 0.0023379428663756925
160 	 69159 	 0.016101353385349185
113 	 9256 	 0.002154949130768115
85 	 8061 	 0.0018767334640364926
114 	 9685 	 0.00225482739104248
93 	 8574 	 0.0019961683067422015
138 	 31075 	 0.007234771417309764
448 	 203 	 4.726174087574842e-05
110 	 8431 	 0.0019628755533174134
135 	 27163 	 0.006323993435507164
102 	 8560 	 0.0019929088763369776
203 	 7229 	 0.0016830301713831788
150 	 49429 	 0.011507884678558466
56 	 10817 	 0.002518375620950594
162 	 77126 	 0.017956202102379176
67 	 8253 	 0.001921434223879565
320 	 909 	 0.00021163015988204587
77 	 7180 	 0.0016716221649648948
175 	 58162 	 0.013541070802045712
116 	 9161 	 0.0021328315673040947
128 	 13665 	 0.003181436891956168
87 	 6722 	 0.0015649922274225659
212 	 4423 	 0.0010297471915932772
193 	 14260 	 0.0033199626841781894
366 	 532 	 0.0001238583553985131
188 	 21080 	 0.004907770924437323
181 	 34368 	 0.008001436011909958
154 	 56986 	 0.013267278648006893
163 	 81618 	 0.019002013629541056
451 	 195 	 4.5399209215620404e-05
275 	 1096 	 0.00025516683743753824
119 	 8837 	 0.00205739903506891
111 	 8637 	 0.0020108357435657098
118 	 8570 	 0.001995237040912138
185 	 24469 	 0.005696785898959054
74 	 8151 	 0.0018976869452129329
183 	 29426 	 0.006850857078865877
66 	 8345 	 0.0019428533379710373
75 	 7682 	 0.0017884960266379279
282 	 1057 	 0.00024608699559441416
281 	 1126 	 0.0002621513311630183
187 	 22611 	 0.0052642129208943225
338 	 904 	 0.00021046607759446585
26 	 413 	 9.615319695410885e-05
266 	 926 	 0.0002155880396598179
336 	 835 	 0.0001944017420258617
485 	 215 	 5.0055538365940445e-05
120 	 9430 	 0.0021954591943758994
152 	 52929 	 0.012322742279864473
195 	 12706 	 0.002958165909198322
79 	 7375 	 0.0017170213741805151
133 	 20239 	 0.004711972283666366
217 	 3485 	 0.0008113653544432671
341 	 748 	 0.00017414671022196953
186 	 23305 	 0.005425787542410428
298 	 1102 	 0.0002565637361826343
32 	 958 	 0.00022303816630032998
182 	 31684 	 0.007376556639937009
184 	 27533 	 0.0064101355247880845
190 	 18276 	 0.004254953577562453
33 	 1023 	 0.0002381712360388701
210 	 5324 	 0.001239514819815195
520 	 157 	 3.655218383001232e-05
189 	 19841 	 0.004619311333574997
632 	 53 	 1.233927224834811e-05
199 	 9583 	 0.0022310801123758476
256 	 945 	 0.00022001155235262194
390 	 535 	 0.0001245568047710611
208 	 6012 	 0.0013996925425862044
456 	 218 	 5.0753987738488447e-05
209 	 5339 	 0.001243007066677935
334 	 841 	 0.00019579864077095774
418 	 279 	 6.495579164696458e-05
318 	 969 	 0.000225599147333006
262 	 852 	 0.00019835962180363376
240 	 1160 	 0.0002700670907185624
518 	 162 	 3.7716266117592334e-05
205 	 6505 	 0.0015144710561415934
29 	 731 	 0.0001701888304441975
346 	 664 	 0.00015459012779062535
221 	 2811 	 0.0006544470620774818
201 	 8290 	 0.001930048432807657
131 	 15398 	 0.0035849078128314
252 	 926 	 0.0002155880396598179
206 	 6479 	 0.0015084178282461773
263 	 871 	 0.0002027831344964378
248 	 996 	 0.00023188519168593804
269 	 915 	 0.00021302705862714187
25 	 284 	 6.611987393454459e-05
291 	 1029 	 0.00023956813478396611
579 	 112 	 2.607544324179223e-05
198 	 10288 	 0.002395215714924629
227 	 1985 	 0.0004621406681692641
223 	 2523 	 0.0005873959223128732
423 	 244 	 5.6807215633904504e-05
685 	 46 	 1.0709557045736095e-05
34 	 1121 	 0.0002609872488754383
432 	 208 	 4.8425823163328426e-05
