173 	 62900 	 0.014644155177756529
138 	 31075 	 0.007234771417309764
74 	 8151 	 0.0018976869452129329
161 	 72952 	 0.01698442620870738
116 	 9161 	 0.0021328315673040947
52 	 11201 	 0.002607777140636739
41 	 7679 	 0.0017877975772653799
76 	 7372 	 0.0017163229248079671
87 	 6722 	 0.0015649922274225659
50 	 10042 	 0.0023379428663756925
70 	 8078 	 0.0018806913438142647
61 	 10141 	 0.0023609916956697768
136 	 30734 	 0.007155381005296807
145 	 50034 	 0.011648738635355647
98 	 7389 	 0.0017202808045857392
129 	 12676 	 0.002951181415472842
45 	 7542 	 0.0017559017225856875
183 	 29426 	 0.006850857078865877
146 	 49642 	 0.011557474584009374
181 	 34368 	 0.008001436011909958
148 	 48689 	 0.011335600499996623
67 	 8253 	 0.001921434223879565
139 	 29798 	 0.00693746480106183
128 	 13665 	 0.003181436891956168
42 	 7906 	 0.0018406469131215122
86 	 7180 	 0.0016716221649648948
85 	 8061 	 0.0018767334640364926
169 	 84511 	 0.01967555164113485
178 	 47911 	 0.011154469296049175
172 	 65539 	 0.015258557809141258
188 	 21080 	 0.004907770924437323
112 	 8879 	 0.002067177326284582
165 	 90491 	 0.021067794057080542
38 	 6754 	 0.001572442354063078
121 	 10261 	 0.0023889296705716973
66 	 8345 	 0.0019428533379710373
167 	 92626 	 0.021564857193877206
91 	 7413 	 0.0017258683995661232
170 	 78434 	 0.018260726028810105
130 	 13751 	 0.0032014591073025443
57 	 10736 	 0.0024995174878917983
68 	 8202 	 0.001909560584546249
56 	 10817 	 0.002518375620950594
49 	 9430 	 0.0021954591943758994
243 	 1152 	 0.0002682045590584344
174 	 59650 	 0.013887501690829522
156 	 61234 	 0.01425628295953487
63 	 9502 	 0.0022122219793170514
101 	 8269 	 0.001925159287199821
110 	 8431 	 0.0019628755533174134
54 	 11242 	 0.0026173226153948953
64 	 9011 	 0.0020979090986766947
134 	 23339 	 0.005433703301965972
58 	 10672 	 0.002484617234610774
160 	 69159 	 0.016101353385349185
201 	 8290 	 0.001930048432807657
113 	 9256 	 0.002154949130768115
159 	 65889 	 0.01534004356927186
37 	 6667 	 0.0015521873222591857
77 	 7180 	 0.0016716221649648948
65 	 8577 	 0.0019968667561147497
164 	 86348 	 0.020103235473591746
80 	 7561 	 0.0017603252352784917
100 	 7909 	 0.0018413453624940603
53 	 11499 	 0.0026771564449765074
35 	 6634 	 0.0015445043791611577
147 	 48904 	 0.011385656038362564
51 	 10615 	 0.002471346696532362
137 	 32096 	 0.007472477020433602
142 	 39191 	 0.009124309786509636
133 	 20239 	 0.004711972283666366
75 	 7682 	 0.0017884960266379279
154 	 56986 	 0.013267278648006893
79 	 7375 	 0.0017170213741805151
118 	 8570 	 0.001995237040912138
78 	 7201 	 0.0016765113105727308
107 	 8413 	 0.0019586848570821254
71 	 8089 	 0.0018832523248469406
140 	 30860 	 0.0071847158789438235
108 	 8282 	 0.001928185901147529
157 	 62356 	 0.014517503024867824
96 	 8356 	 0.0019454143190037131
182 	 31684 	 0.007376556639937009
59 	 10558 	 0.0024580761584539496
155 	 59273 	 0.01379972988634599
84 	 8999 	 0.0020951153011865026
48 	 8829 	 0.0020555365034087823
192 	 14851 	 0.0034575572105701464
168 	 89663 	 0.020875022030257293
47 	 8269 	 0.001925159287199821
82 	 8313 	 0.0019354032113305252
149 	 48831 	 0.011368660436963897
109 	 8307 	 0.0019340063125854292
90 	 7127 	 0.0016592828927165467
179 	 43039 	 0.010020187515031212
72 	 8272 	 0.001925857736572369
111 	 8637 	 0.0020108357435657098
335 	 910 	 0.00021186297633956188
153 	 54985 	 0.012801412916517372
141 	 34458 	 0.0080223894930864
176 	 54132 	 0.012602820478256224
131 	 15398 	 0.0035849078128314
387 	 571 	 0.00013293819724163717
163 	 81618 	 0.019002013629541056
144 	 48443 	 0.011278327651447687
186 	 23305 	 0.005425787542410428
43 	 7669 	 0.0017854694126902197
92 	 7844 	 0.0018262122927555201
97 	 7609 	 0.0017715004252392597
88 	 6610 	 0.0015389167841807737
124 	 15409 	 0.0035874687938640755
119 	 8837 	 0.00205739903506891
